Ticker,Year,Total Revenue,EBIT,Net Income,EBITDA,ROIC,ROE,Net Margin,Stockholders Equity,Net Debt,Total Liabilities,Operating Cash Flow,Free Cash Flow,Capital Expenditure,Debt/Equity Ratio,Net Debt/EBITDA,Interest Coverage,Basic EPS,Diluted EPS
ORTI-B,2023-12-31,84081000.0,-17612000.0,-18245000.0,-14926000.0,-0.8080859867090436,-1.054319560820572,-0.21699313756972444,17305000.0,618000.0,55401000.0,-303000.0,-11065000.0,-10762000.0,0.11019936434556486,-0.041404261021037114,-30.470588235294116,-0.41,-0.41
ORTI-B,2024-12-31,80413000.0,-21379000.0,-24903000.0,-15693000.0,-0.6405874183931469,3.475645498953245,-0.30968873192145546,-7165000.0,28768000.0,71072000.0,-12616000.0,-20148000.0,-7532000.0,-5.031263084438241,-1.8331740266360799,-6.218440954043048,-0.56,-0.56
ORX,2021-12-31,565000000.0,-194300000.0,-223500000.0,-141300000.0,-0.1832452785366433,-0.6393020594965675,-0.39557522123893807,349600000.0,8400000.0,924100000.0,-229000000.0,-281800000.0,-52800000.0,1.4659610983981692,-0.059447983014861996,-6.890070921985815,-6.51,-6.51
ORX,2022-12-31,624300000.0,-142600000.0,-177600000.0,-73900000.0,-0.16440307826339481,-0.9159360495100567,-0.284478616049976,193900000.0,383200000.0,915100000.0,-156600000.0,-180500000.0,-23900000.0,2.65807117070655,-5.185385656292287,-5.129496402877698,-5.17,-5.17
ORX,2023-12-31,638800000.0,-99100000.0,-128300000.0,-22000000.0,-0.17863961738616202,-2.1782682512733444,-0.20084533500313087,58900000.0,298300000.0,727700000.0,-95000000.0,-114200000.0,-19200000.0,7.967741935483871,-13.559090909090909,-2.4053398058252426,-3.73,-3.73
ORX,2024-12-31,590000000.0,-130600000.0,-203000000.0,58600000.0,-0.3107473778843272,1.6072842438638164,-0.3440677966101695,-126300000.0,346700000.0,721100000.0,-32600000.0,-37300000.0,-4700000.0,-3.721298495645289,5.916382252559727,-2.1766666666666667,-5.89,-5.89
OSSD,2021-12-31,31726000.0,-89700000.0,-93918000.0,-79967000.0,-0.338230720043536,-0.35748053075113617,-2.960284939797012,262722000.0,-147228000.0,81264000.0,-89629000.0,-141482000.0,-51853000.0,0.015750489110162073,1.8411094576512812,-20.252878753669,-1.9,-1.9
OSSD,2022-12-31,56979000.0,-90228000.0,-99388000.0,-80510000.0,-0.36087690055824695,-0.4005771587025214,-1.7442917566120852,248112000.0,-120832000.0,91390000.0,-86164000.0,-86293000.0,-129000.0,0.015400303088927581,1.5008321947584151,-9.570216376750107,-1.7,-1.7
OSSD,2023-12-31,112157000.0,-126917000.0,-130493000.0,-102565000.0,-0.5032939844357976,-0.5196170953239917,-1.1634851146161185,251133000.0,-164390000.0,105256000.0,-93909000.0,-94033000.0,-124000.0,0.0061640644598678785,1.6027884756008386,-33.953183520599254,-1.59,-1.59
OSSD,2024-12-31,133940000.0,-45677000.0,-49657000.0,-42011000.0,-0.16925618361365716,-0.23197484840840504,-0.3707406301328953,214062000.0,-99925000.0,93358000.0,-62379000.0,-63036000.0,-657000.0,0.004358550326540909,2.3785437147413773,-13.410745742806812,-0.51,-0.51
OVZON,2021-12-31,191378000.0,-83518000.0,-83854000.0,-73623000.0,-0.04725284208768749,-0.057819658159733237,-0.43815903604385037,1450268000.0,,403050000.0,-75928000.0,-349742000.0,-273814000.0,,,-226.95108695652175,-1.463782,-1.463782
OVZON,2022-12-31,357000000.0,-36000000.0,-36000000.0,-12000000.0,-0.01932367149758454,-0.025843503230437905,-0.10084033613445378,1393000000.0,194000000.0,529000000.0,-112000000.0,-275000000.0,-163000000.0,0.3374012921751615,-16.166666666666668,,-0.583868,-0.583868
OVZON,2023-12-31,290000000.0,-65000000.0,-60000000.0,-36000000.0,-0.0239247554459515,-0.033707865168539325,-0.20689655172413793,1780000000.0,406000000.0,765000000.0,-14000000.0,-689000000.0,-675000000.0,0.3668539325842697,-11.277777777777779,-32.5,-1.09,-1.09
OVZON,2024-12-31,334000000.0,-108000000.0,-162000000.0,-26000000.0,-0.03636641221374046,-0.1018867924528302,-0.48502994011976047,1590000000.0,645000000.0,1179000000.0,51000000.0,-108000000.0,-159000000.0,0.4849056603773585,-24.807692307692307,-2.0377358490566038,-1.45,-1.45
OXE,2021-12-31,99795000.0,-62258000.0,-71830000.0,-43570000.0,-0.23731527046652665,-1.539731195472766,-0.7197755398567063,46651000.0,,283690000.0,,,,4.623523611498146,,-6.504178854993731,-0.356,-0.356
OXE,2022-12-31,148416000.0,-91172000.0,-109896000.0,-60922000.0,-0.27070730474468996,-1.063955852454255,-0.7404592496765847,103290000.0,183449000.0,299466000.0,-52603000.0,-55830000.0,-3227000.0,2.2243779649530446,-3.0112110567611046,-4.567735470941884,-0.425222,-0.425222
OXE,2023-12-31,189590000.0,-106938000.0,-116441000.0,-77292000.0,-0.4167526508571765,-8.714991392859815,-0.6141726884329343,13361000.0,212560000.0,325939000.0,-50427000.0,-52048000.0,-1621000.0,18.05658259112342,-2.7500905656471564,-10.272622478386166,-0.38,-0.38
OXE,2024-12-31,173754000.0,-86625000.0,-97903000.0,-57077000.0,-0.35212983159098266,-0.5127851920135761,-0.5634575319129344,190924000.0,8775000.0,119945000.0,-51275000.0,-55950000.0,-4675000.0,0.27809494877542895,-0.15373968498694746,-7.1745072055656784,-0.29,-0.29
PACT,2021-12-31,3524953000.0,166473000.0,117130000.0,348870000.0,0.10739914589566589,0.1648299843374223,0.03322881184515084,710611000.0,123179000.0,2681112000.0,312123000.0,262374000.0,-49749000.0,0.8262087133466833,0.3530799438186144,11.421034577387486,4.27,4.27
PACT,2022-12-31,4756823000.0,264281000.0,191258000.0,476857000.0,0.15155086244796714,0.2079947103584102,0.04020708779788527,919533000.0,48397000.0,3318451000.0,454257000.0,413249000.0,-41008000.0,0.6025678251895256,0.10149164214848476,13.130670243950911,6.97,6.97
PACT,2023-12-31,4847315000.0,247792000.0,172647000.0,476003000.0,0.1590831873250745,0.17117421703661695,0.03561703747332286,1008604000.0,-225719000.0,3035844000.0,532043000.0,486728000.0,-45315000.0,0.31942962748511805,-0.47419659119795465,8.394037940379404,6.29,6.29
PACT,2024-12-31,4864236000.0,306409000.0,219876000.0,520492000.0,0.17263611518815997,0.18753902158597371,0.045202576519724785,1172428000.0,-482665000.0,3303228000.0,524073000.0,492847000.0,-31226000.0,0.2821947275227136,-0.9273245314049016,10.768573838476136,8.15,8.15
PADEL,2020-12-31,554883.0,-8977317.0,-9435198.0,-5507469.0,-3.9421762837528966,-4.143243887690806,-17.003941371424247,2277249.0,,1795439.0,-6328677.0,-6492527.0,-163850.0,,,-19.606223014276637,-1.104753,-1.104753
PADEL,2021-12-31,359000.0,-8859000.0,-9576000.0,-6376000.0,-0.2909932991722507,-0.323765087737093,-26.67409470752089,29577000.0,258000.0,18891000.0,-7320000.0,-9245000.0,-1925000.0,0.029313317780707983,-0.0404642409033877,-12.355648535564853,-0.682108,-0.682108
PADEL,2022-12-31,1089000.0,-36107000.0,-38511000.0,-14152000.0,-3.3281408424739607,-3.7822628167354155,-35.36363636363637,10182000.0,298000.0,17227000.0,-7725000.0,-9317000.0,-1592000.0,0.0655077587900216,-0.021057094403617863,-15.01955074875208,-2.006527,-2.006527
PAX,2021-12-31,96202000.0,-10574000.0,-12776000.0,2895000.0,-0.058748966125296516,-0.10159437000516879,-0.13280389181098107,125755000.0,-55112000.0,40586000.0,-4143000.0,-27939000.0,-23796000.0,0.1364080951055624,-19.036960276338515,-5.044847328244275,-0.67,-0.728421
PAX,2022-12-31,145920000.0,-1216000.0,-10324000.0,16202000.0,-0.00735997804593583,-0.09040438536576823,-0.07075109649122807,114198000.0,-21107000.0,59762000.0,2686000.0,-33006000.0,-35692000.0,0.1487329025026708,-1.3027404024194544,-0.16553226245575822,-0.54,-0.54
PAX,2023-12-31,210117000.0,12632000.0,8330000.0,31242000.0,0.0736478639507732,0.06793566908070725,0.039644578972667606,122616000.0,-11411000.0,44508000.0,15632000.0,-9697000.0,-25329000.0,0.11067071181574999,-0.36524550284872925,2.70898563156766,0.44,0.44
PAX,2024-12-31,253007000.0,42648000.0,40196000.0,58866000.0,0.23169336263440407,0.24510652828762028,0.15887307465801342,163994000.0,-26017000.0,63237000.0,32625000.0,15400000.0,-17225000.0,0.08715562764491384,-0.44196989773383616,37.149825783972126,2.11,2.11
PCAT,2021-12-31,13923369.0,-2392417.0,-2160360.0,102536.0,-0.15007716282378852,-0.19112415178461634,-0.1551607229543367,11303438.0,1012625.0,7168304.0,-155008.0,-3066576.0,-2911568.0,0.2148922301338761,9.875799719123039,-20.727205780426946,-0.411497,-0.411497
PCAT,2022-12-31,15136990.0,-3147266.0,-2986129.0,-910816.0,-0.1812229326944784,-0.21080457368275776,-0.19727363234037942,14165390.0,2874896.0,8447149.0,-1079097.0,-7981689.0,-6902592.0,0.20929222562880373,-3.156396022906932,-11.364637911423259,-0.510449,-0.510449
PCAT,2023-12-31,15041000.0,-1766000.0,-1920000.0,347000.0,-0.10412991172490953,-0.156797105525432,-0.12765108702878797,12245124.0,,10862688.0,733000.0,-2781000.0,-3514000.0,,,-3.1479500891265597,-0.33,-0.33
PCAT,2024-12-31,12113000.0,-2362000.0,-2627000.0,743000.0,-0.17110050570962482,-0.25071578545523954,-0.21687443242796994,10478000.0,,9071000.0,1147000.0,-621000.0,-1768000.0,,,-3.9630872483221475,,
PCELL,2021-12-31,159757000.0,-60016000.0,-75084000.0,-44072000.0,-0.15645079395281275,-0.1958111988233177,-0.46998879548314004,383451000.0,,137877000.0,-66338000.0,-84227000.0,-17889000.0,,,-3.9748327703821444,-1.5,-1.5
PCELL,2022-12-31,244691000.0,-42700000.0,-58173000.0,-22947000.0,-0.12817760744305653,-0.1747598190306242,-0.23774066066998786,332874000.0,,141072000.0,-120506000.0,-138312000.0,-17806000.0,,,-2.7516432529965202,-1.09,-1.09
PCELL,2023-12-31,310287000.0,-51070000.0,-62960000.0,-27233000.0,-0.13276053091666284,-0.228584706318029,-0.20290891980650172,275434000.0,-34195000.0,149680000.0,-95687000.0,-124169000.0,-28482000.0,0.13293202727332137,1.2556457239378696,-4.297013041649137,-1.57,-1.57
PCELL,2024-12-31,334278000.0,-44914000.0,-47285000.0,-22057000.0,-0.09625074762078313,-0.11429697149887721,-0.1414541190266784,413703000.0,-180812000.0,248737000.0,-18570000.0,-65273000.0,-46703000.0,0.13692431526964996,8.197488325701592,-16.821722846441947,-1.52,-1.52
PCOM-B,2021-12-31,196560000.0,8872000.0,6533000.0,13445000.0,0.17399086126410948,0.23666002535772504,0.033236670736670734,27605000.0,12113000.0,54471000.0,9010000.0,3722000.0,-5288000.0,0.46665459155950006,0.9009297136481964,3.712133891213389,0.286504,0.286504
PCOM-B,2022-12-31,219729000.0,-7260000.0,-10067000.0,-2489000.0,-0.20182710728558254,-0.5500191225482162,-0.045815527308639276,18303000.0,16864000.0,61788000.0,49000.0,-4751000.0,-4800000.0,0.9550346937660493,-6.775411811972679,-2.5384615384615383,-0.441487,-0.441487
PCOM-B,2023-12-31,210464000.0,-2399000.0,-6654000.0,1625000.0,-0.04597871005117312,-0.2988815523514351,-0.03161585829405504,22263000.0,18964000.0,59790000.0,-1080000.0,-2100000.0,-1020000.0,0.8608453487849795,11.670153846153847,-0.5666036844591403,-0.291811,-0.291811
PCOM-B,2024-12-31,195663000.0,3434000.0,-445000.0,7560000.0,0.06668963359040274,-0.020183236574746008,-0.00227431859881531,22048000.0,17937000.0,52750000.0,3366000.0,1027000.0,-2339000.0,0.8525489840348331,2.3726190476190476,0.8595744680851064,-0.019515,-0.019515
PDX,2021-12-31,1447456000.0,307998000.0,247770000.0,897853000.0,0.14718094468882612,0.14911863107206888,0.1711761877390401,1661563000.0,-565188000.0,861130000.0,736586000.0,-12656000.0,-749242000.0,0.02078524858822687,-0.629488346087834,75.63801571709234,2.35,2.34
PDX,2022-12-31,1972906000.0,891097000.0,708709000.0,1364595000.0,0.3114859182743502,0.30915900831320503,0.3592208650589536,2292377000.0,-711890000.0,849050000.0,1084740000.0,288850000.0,-795890000.0,0.015536711457146883,-0.5216859214638776,133.83854010213278,6.71,6.7
PDX,2023-12-31,2642107000.0,698395000.0,530625000.0,1688707000.0,0.20562509089452022,0.20249346010521074,0.20083403132424235,2620455000.0,-1065442000.0,959671000.0,1451842000.0,745644000.0,-706198000.0,0.012434100184891555,-0.6309217644031795,65.66948754113776,5.02,4.99
PDX,2024-12-31,2200943000.0,763467000.0,584628000.0,1473980000.0,0.2025634095382934,0.2009279498494659,0.265626142975988,2909640000.0,-1438481000.0,622710000.0,1123520000.0,519850000.0,-603670000.0,0.010611278371207435,-0.9759162268144751,123.8389294403893,,
PEAB-B,2021-12-31,58923000000.0,3030000000.0,2377000000.0,4737000000.0,0.0944748163094377,0.17374460931218477,0.040340783734704615,13681000000.0,10163000000.0,33488000000.0,2818000000.0,1737000000.0,-1081000000.0,0.9585556611358819,2.145450707198649,23.671875,8.06,8.06
PEAB-B,2022-12-31,61933000000.0,2619000000.0,1832000000.0,4332000000.0,0.0633649472563631,0.13306217315514235,0.029580352962071916,13768000000.0,16313000000.0,37225000000.0,-1556000000.0,-3003000000.0,-1447000000.0,1.2942330040674026,3.765697137580794,14.631284916201118,6.27,6.27
PEAB-B,2023-12-31,61350000000.0,3104000000.0,1988000000.0,5022000000.0,0.07818716630089423,0.13754929772365598,0.032404237978810105,14453000000.0,15367000000.0,34706000000.0,3916000000.0,2596000000.0,-1320000000.0,1.1492423718259186,3.059936280366388,5.992277992277992,6.92,6.92
PEAB-B,2024-12-31,61283000000.0,3392000000.0,2392000000.0,5255000000.0,0.10170790282044122,0.14512801844436354,0.039032031721684644,16482000000.0,11263000000.0,31264000000.0,5499000000.0,4903000000.0,-596000000.0,0.7730251183108846,2.143292102759277,5.542483660130719,,
PENG-B,2021-12-31,1012841000.0,36595000.0,20233000.0,124907000.0,0.03820536966496829,0.035013125812251564,0.01997648199470598,577869000.0,176653000.0,489574000.0,79041000.0,75311000.0,-3730000.0,0.34482036586146686,1.4142762215088025,3.802868128442274,0.82,0.82
PENG-B,2022-12-31,928752000.0,36669000.0,22381000.0,115906000.0,0.03848650774294147,0.03842060268554537,0.024097929264216927,582526000.0,211269000.0,439934000.0,60979000.0,57170000.0,-3809000.0,0.3664986627206339,1.822761548151088,4.921352838545162,0.93,0.93
PENG-B,2023-12-31,882269000.0,-4371000.0,-11359000.0,87668000.0,-0.004755711448445551,-0.02020588334700078,-0.012874758151992193,562163000.0,203111000.0,369869000.0,71510000.0,70477000.0,-1033000.0,0.36388734228328795,2.3168202764976957,-0.42474006413370907,-0.47,-0.47
PENG-B,2024-12-31,769517000.0,30556000.0,17376000.0,86839000.0,0.03696820195272726,0.03002322238195289,0.02258039783396598,578752000.0,158758000.0,287712000.0,100157000.0,98954000.0,-1203000.0,0.27474635076855025,1.8281877958060317,3.132663522657371,,
PERP-B,2021-12-31,8815610.0,-13562370.0,-13711541.0,-13178137.0,-0.6284113215668894,-0.6581753034106353,-1.555370643665044,20832658.0,-18310141.0,4762303.0,-15335911.0,-16453263.0,-1117352.0,0.03596934198218969,1.3894331952991534,-90.9182749998324,-17.059099,-17.059099
PERP-B,2022-12-31,10113932.0,-19035176.0,-19164366.0,-18646636.0,-1.320053356430875,-1.3658474945366075,-1.8948482153132926,14031117.0,-10304781.0,4818405.0,-19188152.0,-20702934.0,-1514782.0,0.02771611126897452,0.5526348559600778,-147.3424878086539,-27.6,-27.6
PERP-B,2023-12-31,9936285.0,-18202263.0,-18277258.0,-18023199.0,-2.2398418572920678,-2.264551430127612,-1.8394458291001115,8071028.0,-5477560.0,4238947.0,-16411085.0,-17031085.0,-620000.0,0.006883385858653941,0.3039171902834785,-242.71302086805787,-6.621163,-6.621163
PERP-B,2024-12-31,6939094.0,-2125838.0,-2473144.0,-1802574.0,-0.21513348401929264,-0.31521490592918744,-0.3564073350209696,7845898.0,-5400455.0,7879688.0,-7027346.0,-7060774.0,-33428.0,0.5098205457170103,2.9959685427616285,-26.967714927247588,-0.546953,-0.546953
PIERCE,2021-12-31,1594000000.0,48000000.0,26000000.0,95000000.0,0.07676898222940226,0.05895691609977324,0.01631116687578419,441000000.0,183000000.0,594000000.0,-61000000.0,-87000000.0,-26000000.0,0.4557823129251701,1.9263157894736842,2.1818181818181817,0.68,0.68
PIERCE,2022-12-31,1670000000.0,-43000000.0,-58000000.0,6000000.0,-0.05322670375521558,-0.08066759388038942,-0.03473053892215569,719000000.0,,364000000.0,9000000.0,-5000000.0,-14000000.0,,,-4.777777777777778,-0.98,-0.98
PIERCE,2023-12-31,1537000000.0,-92000000.0,-96000000.0,-34000000.0,-0.14379585326953748,-0.15311004784688995,-0.062459336369551074,627000000.0,,343000000.0,127000000.0,119000000.0,-8000000.0,,,-15.333333333333334,-1.21,-1.21
PIERCE,2024-12-31,1628000000.0,46000000.0,36000000.0,112000000.0,0.0593993993993994,0.05405405405405406,0.022113022113022112,666000000.0,,437000000.0,105000000.0,99000000.0,-6000000.0,,,11.5,0.45,0.45
PILA,2021-12-31,719230.0,-17176721.0,-17207264.0,-17156575.0,-0.5669769527073399,-0.5679851298248783,-23.924563769586918,30295272.0,-28209000.0,1514743.0,-9364000.0,-9364000.0,,0.0,1.6442092900243783,-562.3783190911174,-1.32,-1.32
PILA,2022-12-31,1880738.0,-26776074.0,-26776732.0,-26760444.0,-2.8096868450229455,-2.809755890766695,-14.23735363458387,9529914.0,-7243000.0,1356975.0,-9091000.0,-9091000.0,,0.0,0.2706606811157543,-40693.121580547115,-1.55,-1.55
PILA,2023-12-31,1463000.0,-9890000.0,-9930000.0,-8813000.0,-1.4846784635304273,-1.4906832298136645,-6.787423103212577,6661375.0,,1794212.0,-4854000.0,-4854000.0,,,,-247.25,-0.47,-0.47
PILA,2024-12-31,775000.0,-11188000.0,-11241000.0,-10111000.0,-2.126591902680099,-2.1366660330735603,-14.504516129032258,5261000.0,,963000.0,-7823000.0,-7823000.0,,,,-211.0943396226415,,
PION-B,2021-12-31,1831210000.0,103997000.0,80617000.0,133175000.0,0.389029527309828,0.3790369976820616,0.044023896767710964,212689000.0,-107228000.0,423366000.0,107701000.0,106983000.0,-718000.0,0.06795367884563847,-0.8051661347850573,92.93744414655943,1.73,1.73
PION-B,2022-12-31,2086027000.0,77279000.0,60901000.0,105382000.0,0.2594887022023249,0.2619093696645981,0.029194732378823477,232527000.0,-84163000.0,445949000.0,68882000.0,66944000.0,-1938000.0,0.07354844813720557,-0.7986468277314911,69.18442256042972,1.29,1.29
PION-B,2023-12-31,2020163000.0,-15213000.0,-14416000.0,23341000.0,-0.06339261586217601,-0.06992084432717678,-0.007136057832957044,206176000.0,-23557000.0,443503000.0,34382000.0,32194000.0,-2188000.0,0.11270467949712867,-1.009254102223555,-9.783279742765274,-0.3,-0.3
PION-B,2024-12-31,1600842000.0,-69363000.0,-62859000.0,887000.0,-0.46567147242222523,-0.4744147081465381,-0.039266211156378954,132498000.0,6230000.0,308037000.0,4127000.0,2486000.0,-1641000.0,0.12351129828374768,7.023675310033822,-55.313397129186605,-1.3,-1.3
PLAZ-B,2021-12-31,1201000000.0,2317000000.0,1706000000.0,2317000000.0,0.07995405452455946,0.15413805565594507,1.4204829308909241,11068000000.0,12255000000.0,15889000000.0,686000000.0,686000000.0,,1.1226960607155765,5.2891670263271475,11.086124401913876,14.24,14.24
PLAZ-B,2022-12-31,1229000000.0,4055000000.0,3026000000.0,4055000000.0,0.12655886818698328,0.22090816177544167,2.4621643612693247,13698000000.0,11606000000.0,15466000000.0,616000000.0,616000000.0,,0.8631187034603591,2.862145499383477,15.83984375,25.26,25.26
PLAZ-B,2023-12-31,1453000000.0,-652000000.0,-943000000.0,-652000000.0,-0.020174358050847458,-0.07556089743589743,-0.6490020646937371,12480000000.0,13785000000.0,17293000000.0,740000000.0,740000000.0,,1.117948717948718,-21.142638036809817,-1.3013972055888223,-7.87,-7.87
PLAZ-B,2024-12-31,1670000000.0,1096000000.0,355000000.0,1096000000.0,0.02636350991700661,0.028183550333439188,0.2125748502994012,12596000000.0,15449000000.0,19421000000.0,925000000.0,925000000.0,,1.2575420768497936,14.09580291970803,1.89948006932409,2.96,2.96
PLUN,2021-12-31,17073000.0,-7849000.0,-7884000.0,-7542000.0,-0.2201312542068656,-0.2223601083032491,-0.46178176067474963,35456000.0,-13039000.0,8024000.0,-5804000.0,-14991000.0,-9187000.0,0.005640794223826715,1.7288517634579688,-224.25714285714287,-6.463251,-6.463251
PLUN,2022-12-31,17411000.0,-10891000.0,-11098000.0,-10670000.0,-0.25083488795227893,-0.26622846998992467,-0.6374131296306932,41686000.0,-10542000.0,9357000.0,-16202000.0,-20956000.0,-4754000.0,0.04157271026243823,0.9880037488284911,-52.61352657004831,-8.072727,-8.072727
PLUN,2023-12-31,22062000.0,-16843000.0,-17016000.0,-16843000.0,-0.2974533766600735,-0.30775352227306435,-0.7712809355452814,55291000.0,-13686000.0,10216000.0,-23718000.0,-27064000.0,-3346000.0,0.024108806134813983,0.8125630825862377,-97.35838150289017,-9.94,-9.94
PLUN,2024-12-31,13725000.0,-22454000.0,-22631000.0,-22454000.0,-24.066452304394428,-0.41012304960040596,-1.6488888888888888,55181000.0,-6889000.0,6457000.0,-22591000.0,-29580000.0,-6989000.0,0.016907993693481452,0.30680502360381223,-126.85875706214689,-6.94,-6.94
PNDX-B,2021-12-31,3273000000.0,1809000000.0,610000000.0,2089000000.0,0.021499281260806417,0.024193868242573274,0.1863733577757409,25213000000.0,31052000000.0,41379000000.0,430000000.0,-479000000.0,-909000000.0,1.2947685717685322,14.864528482527525,1.9599133261105093,3.32,3.32
PNDX-B,2022-12-31,5654000000.0,6339000000.0,4217000000.0,6673000000.0,0.07709084350329712,0.1372229995769744,0.7458436505129112,30731000000.0,32272000000.0,44284000000.0,2377000000.0,1045000000.0,-1332000000.0,1.1031857082424914,4.836205604675558,6.415991902834008,22.94,22.94
PNDX-B,2023-12-31,6849000000.0,1109000000.0,-585000000.0,1395000000.0,0.01412421603066904,-0.01978155750177527,-0.08541392904073587,29573000000.0,32031000000.0,43483000000.0,2193000000.0,1271000000.0,-922000000.0,1.1091198052277416,22.961290322580645,0.6905354919053549,-3.18,-3.18
PNDX-B,2024-12-31,7136000000.0,4068000000.0,1689000000.0,4355000000.0,0.04259837224522892,0.05037580529706514,0.2366872197309417,33528000000.0,34279000000.0,46993000000.0,1826000000.0,802000000.0,-1024000000.0,1.0607551896921976,7.871182548794489,2.380339379754242,9.04,9.04
POLYG,2021-12-31,181610000.0,40858000.0,64182000.0,43992000.0,0.06383929690840798,0.12362900895694885,0.3534056494686416,519150000.0,-50171000.0,31544000.0,37599000.0,34154000.0,-3445000.0,0.004586343060772416,-1.1404573558828879,104.49616368286445,1.82,1.76
POLYG,2022-12-31,173564000.0,15992000.0,8358000.0,20345000.0,0.021428495727851573,0.014104924572911726,0.04815514738079325,592559000.0,,29339000.0,-1544000.0,-50640000.0,-49096000.0,,,456.9142857142857,0.228817,0.223315
POLYG,2023-12-31,119459000.0,-309403000.0,-303629000.0,-304018000.0,-0.8434999347630525,-1.0425173221263124,-2.5417004997530532,291246000.0,,22534000.0,3786000.0,-4272000.0,-8058000.0,,,-84.26007625272331,-8.81,-8.81
POLYG,2024-12-31,156948000.0,12929000.0,4840000.0,18795000.0,0.032119528045380735,0.015143598231578157,0.03083823941687693,319607000.0,,31233000.0,24337000.0,22749000.0,-1588000.0,,,269.3541666666667,0.13,0.13
PRCO-B,2021-12-31,248648261.0,23113574.0,17130490.0,38338823.0,0.1633211351416165,0.1545087888047126,0.06889446936449718,110870651.0,,79907339.0,14182081.0,7960647.0,-6221434.0,,,46.3197875751503,1.87,1.85
PRCO-B,2022-12-31,213020636.0,8023316.0,15355918.0,22793316.0,0.05776919364879802,0.14132546935174345,0.0720865278047522,108656409.0,,77768683.0,17787989.0,13142566.0,-4645423.0,,,12.230664634146342,1.74,1.72
PRCO-B,2023-12-31,213491394.0,11943022.0,183807819.0,24938022.0,0.03913030208941858,0.6589361957068813,0.860961257295458,278946308.0,,59276050.0,37176065.0,30767273.0,-6408792.0,,,8.13557356948229,20.03,19.81
PRCO-B,2024-12-31,173063785.0,11000688.0,7943107.0,21847688.0,0.0560389220504714,0.04985972425778307,0.04589699110070891,159309084.0,,50440234.0,23208484.0,19207243.0,-4001241.0,,,9.068992580379225,0.87,0.87
PREC,2021-12-31,83320000.0,-13126000.0,-13446000.0,-13126000.0,-0.08138851881642757,-0.10500339703091689,-0.1613778204512722,128053000.0,,112999000.0,-1493000.0,-21075000.0,-19582000.0,,,-58.860986547085204,-0.296596,-0.296596
PREC,2022-12-31,91020000.0,-22168000.0,-22230000.0,-1005000.0,-0.14352288264001858,-0.15194597476452817,-0.24423203691496376,146302000.0,,66920000.0,3931000.0,-17809000.0,-21740000.0,,,-17.039200614911607,-0.48,-0.48
PREC,2023-12-31,75069000.0,-25749000.0,-26403000.0,-980000.0,-0.15952859787595955,-0.16572411325705033,-0.35171642089277866,159319000.0,,53346000.0,-10760000.0,-26076000.0,-15316000.0,,,-25.749,-0.34,-0.34
PREC,2024-12-31,86852000.0,-8398000.0,-8433000.0,14396000.0,-0.05333596394620377,-0.05578746121736139,-0.09709620964399208,151163000.0,-19139000.0,51903000.0,10055000.0,-1282000.0,-11337000.0,0.12281444533384492,-1.3294665184773549,-21.756476683937823,-0.11,-0.11
PREV-B,2021-12-31,1186883000.0,129759000.0,102862000.0,165382000.0,0.1973634612327451,0.21911265997511972,0.08666566123198327,469448000.0,-36461000.0,352170000.0,78608000.0,73472000.0,-5136000.0,0.18184335645268485,-0.22046534689385786,33.076472087687996,8.08,8.08
PREV-B,2022-12-31,1324014000.0,156797000.0,118649000.0,190501000.0,0.2095667451950257,0.21668556860123858,0.08961310076781666,547563000.0,-16040000.0,429044000.0,103346000.0,98008000.0,-5338000.0,0.12167549670083624,-0.08419903307594186,53.86362074888355,9.32,9.29
PREV-B,2023-12-31,1482639000.0,164188000.0,118195000.0,206476000.0,0.19798126870563318,0.1955197289737096,0.07971933828801211,604517000.0,-65908000.0,420719000.0,164448000.0,160025000.0,-4423000.0,0.07678857666533778,-0.319204169007536,38.83349101229896,9.28,9.23
PREV-B,2024-12-31,1586626000.0,132287000.0,91369000.0,184163000.0,0.12272064287088125,0.14132759994122243,0.057586980170500165,646505000.0,175735000.0,733743000.0,136769000.0,128078000.0,-8691000.0,0.3395921145234762,0.954236192937778,11.040477382740777,7.13,7.13
PRFO,2021-12-31,732000000.0,211000000.0,158000000.0,268000000.0,0.4544615384615385,0.4773413897280967,0.21584699453551912,331000000.0,-177000000.0,254000000.0,240000000.0,210000000.0,-30000000.0,0.08761329305135952,-0.6604477611940298,105.5,3.95,3.95
PRFO,2022-12-31,848000000.0,248000000.0,194000000.0,321000000.0,0.42943722943722945,0.4961636828644501,0.22877358490566038,391000000.0,-67000000.0,410000000.0,236000000.0,185000000.0,-51000000.0,0.21227621483375958,-0.2087227414330218,49.6,4.85,4.85
PRFO,2023-12-31,787000000.0,204000000.0,155000000.0,281000000.0,0.3377142857142857,0.39141414141414144,0.19695044472681067,396000000.0,-5000000.0,403000000.0,211000000.0,119000000.0,-92000000.0,0.22727272727272727,-0.017793594306049824,29.142857142857142,3.88,3.88
PRFO,2024-12-31,731000000.0,170000000.0,126000000.0,228000000.0,0.23100340136054423,0.33962264150943394,0.17236662106703146,371000000.0,207000000.0,501000000.0,97000000.0,-36000000.0,-133000000.0,0.6145552560646901,0.9078947368421053,14.166666666666666,3.15,3.15
