,Category,Values,Ticker
19,Kassaflöde_trend_catRank,22.845953002610965,ATRLJ-B
0,Kvalitet_latest_catAvg,47.819440488001334,BALD-B
1,Kvalitet_trend_catAvg,27.582319224744825,BALD-B
2,Finansiell_Hälsa_latest_catAvg,16.494244193851525,BALD-B
3,Finansiell_Hälsa_trend_catAvg,42.59428335812214,BALD-B
4,Lönsamhet_latest_catAvg,86.87523940227574,BALD-B
5,Lönsamhet_trend_catAvg,34.05550304696208,BALD-B
6,Värdering_latest_catAvg,38.14332364167632,BALD-B
7,Värdering_trend_catAvg,46.69924423477996,BALD-B
8,Kassaflöde_latest_catAvg,62.00047525290244,BALD-B
9,Kassaflöde_trend_catAvg,59.134966790606036,BALD-B
10,Kvalitet_latest_catRank,50.65274151436031,BALD-B
11,Kvalitet_trend_catRank,18.66840731070496,BALD-B
12,Finansiell_Hälsa_latest_catRank,10.443864229765012,BALD-B
13,Finansiell_Hälsa_trend_catRank,40.2088772845953,BALD-B
14,Lönsamhet_latest_catRank,95.30026109660574,BALD-B
15,Lönsamhet_trend_catRank,22.323759791122715,BALD-B
16,Värdering_latest_catRank,25.195822454308093,BALD-B
17,Värdering_trend_catRank,47.25848563968668,BALD-B
18,Kassaflöde_latest_catRank,62.92428198433421,BALD-B
19,Kassaflöde_trend_catRank,62.793733681462136,BALD-B
0,Kvalitet_latest_catAvg,46.06765026570926,CAST
1,Kvalitet_trend_catAvg,36.285374951743265,CAST
2,Finansiell_Hälsa_latest_catAvg,39.969291180024165,CAST
3,Finansiell_Hälsa_trend_catAvg,74.39660123404067,CAST
4,Lönsamhet_latest_catAvg,84.09352664018654,CAST
5,Lönsamhet_trend_catAvg,38.30435389547899,CAST
6,Värdering_latest_catAvg,40.407026958956,CAST
7,Värdering_trend_catAvg,37.68595283530702,CAST
8,Kassaflöde_latest_catAvg,66.3775544843506,CAST
9,Kassaflöde_trend_catAvg,51.05484657396184,CAST
10,Kvalitet_latest_catRank,48.17232375979113,CAST
11,Kvalitet_trend_catRank,32.5065274151436,CAST
12,Finansiell_Hälsa_latest_catRank,35.117493472584854,CAST
13,Finansiell_Hälsa_trend_catRank,82.63707571801567,CAST
14,Lönsamhet_latest_catRank,92.95039164490862,CAST
15,Lönsamhet_trend_catRank,30.026109660574413,CAST
16,Värdering_latest_catRank,27.93733681462141,CAST
17,Värdering_trend_catRank,25.979112271540473,CAST
18,Kassaflöde_latest_catRank,72.32375979112271,CAST
19,Kassaflöde_trend_catRank,52.48041775456919,CAST
0,Kvalitet_latest_catAvg,50.236608940797424,CATE
1,Kvalitet_trend_catAvg,30.495304650596665,CATE
2,Finansiell_Hälsa_latest_catAvg,41.765673244730834,CATE
3,Finansiell_Hälsa_trend_catAvg,80.31351701591882,CATE
4,Lönsamhet_latest_catAvg,92.07980763488752,CATE
5,Lönsamhet_trend_catAvg,46.27031734949793,CATE
6,Värdering_latest_catAvg,36.59224252046382,CATE
7,Värdering_trend_catAvg,35.594722434687505,CATE
8,Kassaflöde_latest_catAvg,67.44845769117615,CATE
9,Kassaflöde_trend_catAvg,30.989494663343457,CATE
10,Kvalitet_latest_catRank,54.04699738903395,CATE
11,Kvalitet_trend_catRank,23.759791122715406,CATE
12,Finansiell_Hälsa_latest_catRank,37.467362924281986,CATE
13,Finansiell_Hälsa_trend_catRank,88.25065274151436,CATE
14,Lönsamhet_latest_catRank,98.17232375979113,CATE
15,Lönsamhet_trend_catRank,42.03655352480418,CATE
16,Värdering_latest_catRank,23.10704960835509,CATE
17,Värdering_trend_catRank,20.10443864229765,CATE
18,Kassaflöde_latest_catRank,74.28198433420366,CATE
19,Kassaflöde_trend_catRank,24.02088772845953,CATE
0,Kvalitet_latest_catAvg,33.64703152166439,CORE-A
1,Kvalitet_trend_catAvg,27.381915466498146,CORE-A
2,Finansiell_Hälsa_latest_catAvg,17.803773996509598,CORE-A
3,Finansiell_Hälsa_trend_catAvg,42.500036815055886,CORE-A
4,Lönsamhet_latest_catAvg,61.35337684965583,CORE-A
5,Lönsamhet_trend_catAvg,36.94740148326714,CORE-A
6,Värdering_latest_catAvg,56.74331052778197,CORE-A
7,Värdering_trend_catAvg,32.04036361447182,CORE-A
8,Kassaflöde_latest_catAvg,57.21088781768394,CORE-A
9,Kassaflöde_trend_catAvg,25.009590546104988,CORE-A
10,Kvalitet_latest_catRank,29.04699738903394,CORE-A
