Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_40,SMA_120,Close_10_%_D,10_40_%_D,40_120_%_D,RSI,earningsGrowth,revenueGrowth,profitMargins,grossMargins,returnOnEquity,debtToEquity,priceToBook,forwardPE,longName,sector,longBusinessSummary
2022-11-23,31.1186529185674,31.741025976938747,30.288822174072266,30.288822174072266,9426,0.0,0.0,31.873311233520507,31.86406726837158,,-4.971209448053414,0.029010625263465293,,36.12937297122916,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-11-24,30.330311335165014,32.03146363050765,30.330311335165014,31.035669326782227,2901,0.0,0.0,31.81156234741211,31.834641790390016,,-2.439028338678886,-0.07249788808640849,,43.845807521699975,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-11-25,32.40489294546859,32.40489294546859,30.49628268918791,31.160146713256836,6217,0.0,0.0,31.666342353820802,31.79633836746216,,-1.5985289204166315,-0.40883957183693914,,45.03766435883741,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-11-28,31.160143041084694,31.94848286169158,31.118652138011278,31.906991958618164,13911,0.0,0.0,31.628999710083008,31.791693353652953,,0.8789157136908605,-0.5117489079934489,,51.66620125279898,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-11-29,31.906993407201202,32.280417882921476,31.201635360717773,31.201635360717773,5468,0.0,0.0,31.52941951751709,31.758423805236816,,-1.039613674515028,-0.7210820320433012,,46.021093598353296,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-11-30,31.201634434726312,32.03146517145364,30.703737258911133,30.703737258911133,1966,0.0,0.0,31.392497253417968,31.71670346260071,,-2.1940274102655026,-1.0221939034901089,,42.491804064108,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-01,30.205838591788034,31.11865109089994,30.205838591788034,30.579259872436523,4046,0.0,0.0,31.25142593383789,31.68186264038086,,-2.1508332542150335,-1.3586218443935394,,41.63220789492976,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-02,31.11865333645401,31.658044593840458,29.873907202995852,30.620756149291992,5443,0.0,0.0,31.118653106689454,31.636069440841673,,-1.599995204453212,-1.6355266102818802,,42.053053899693424,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-05,30.620753162017767,30.911192631935638,29.500479851864256,30.828210830688477,8954,0.0,0.0,30.96513423919678,31.600458431243897,,-0.44218574171391656,-2.010490428262151,,44.21845941242288,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-06,31.533565775553384,31.533565775553384,30.786716898858625,31.118650436401367,2672,0.0,0.0,30.944388008117677,31.573107481002808,,0.5631471148758073,-1.9913132505675093,,47.19363265892303,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-07,31.367599960260094,32.23892156585425,31.11865138231218,31.616548538208008,559,0.0,0.0,31.07716064453125,31.564198875427245,,1.735640845205963,-1.543008371028715,,51.927219144594496,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-08,31.865503811098847,32.07296150995873,31.82400973888426,32.03146743774414,319,0.0,0.0,31.176740455627442,31.55667085647583,,2.7415533812240436,-1.203962238527518,,55.50659341780731,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-09,32.03146582977075,32.072959899902344,31.160144171410085,32.072959899902344,611,0.0,0.0,31.26802177429199,31.549181079864503,33.03230366706848,2.574317401403878,-0.8911778244283969,-4.489915696320559,55.860530162335984,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-12,32.07296300702278,32.28042071556612,30.703740864415323,32.15594482421875,4474,0.0,0.0,31.29291706085205,31.53877010345459,33.018175745010375,2.7579012902135616,-0.7795264108146294,-4.480579584350145,56.60405220935202,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-13,32.15594745494288,32.69533880750533,30.95269201384074,31.699541091918945,6593,0.0,0.0,31.342707633972168,31.51894736289978,33.00257577896118,1.1384895718454386,-0.5591548692868468,-4.495492794253952,51.4689755570671,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-14,31.69954002807022,32.40489500493035,31.49208230951682,32.19743728637695,1017,0.0,0.0,31.49207763671875,31.514569520950317,32.98346474965413,2.239800300872419,-0.07136979680656742,-4.453429134424751,56.14321059246737,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-15,32.28041865641555,32.28041865641555,31.49207878112793,31.49207878112793,408,0.0,0.0,31.58335952758789,31.492557716369628,32.966468985875444,-0.28901531637325795,0.2883278393455637,-4.470940670465243,48.95033513277476,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-16,31.90698876253938,31.90698876253938,31.367597579956055,31.367597579956055,13,0.0,0.0,31.658043670654298,31.46243805885315,32.95143334070841,-0.9174480069577846,0.621711551518201,-4.518757246337292,47.78676785378681,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-19,31.367605150251958,32.77831821277314,31.367605150251958,31.450590133666992,3577,0.0,0.0,31.72028160095215,31.439389038085938,32.93042823473613,-0.8502177587132799,0.8934415440641503,-4.527846361491862,48.66293488717973,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-20,31.326108804443326,32.487873046193506,31.035669326782227,31.035669326782227,1579,0.0,0.0,31.711983489990235,31.44893045425415,32.90263500213623,-2.1326769529300633,0.8364450934785344,-4.418200997542283,44.63065763718513,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-21,32.197432907454115,32.197432907454115,30.869704955507753,31.201635360717773,153,0.0,0.0,31.67049217224121,31.479606771469115,32.877557039260864,-1.480421614459104,0.606377970849055,-4.251989483654098,46.5388793417604,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-22,30.86970336637907,32.238922152797095,30.86970336637907,31.243127822875977,655,0.0,0.0,31.591658210754396,31.48434329032898,32.858153629302976,-1.1032354982866113,0.34085170345090315,-4.18103328164133,47.03037651682563,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-23,32.19743372479338,32.19743372479338,30.703738949547652,31.865503311157227,3376,0.0,0.0,31.570912551879882,31.492649221420287,32.837275679906206,0.933108153884526,0.2485130098434629,-4.094817339882807,53.87963642739406,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-27,31.86550098353205,32.363398150393834,31.533567428588867,31.533567428588867,5246,0.0,0.0,31.508674812316894,31.504646730422973,32.813964653015134,0.07900242209565324,0.012785675485867662,-3.9901241329333037,50.154732425293936,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-28,32.32190661670333,32.612346097446405,31.16014236262517,31.989973068237305,3166,0.0,0.0,31.53771800994873,31.52905340194702,32.79512308438619,1.434013260394772,0.02748134519374412,-3.86054255439568,54.78353364332323,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-29,31.367597579956055,32.32190408281804,31.201630818734053,31.367597579956055,236,0.0,0.0,31.45473403930664,31.528908348083498,32.774758625030515,-0.2770217648055688,-0.23525809380382914,-3.801249282109266,48.20908084905715,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2022-12-30,30.869704955507753,32.11445109753989,30.869704955507753,31.201635360717773,800,0.0,0.0,31.425689697265625,31.519618463516235,32.74901452064514,-0.7129655345872861,-0.298000962033635,-3.7539940518023474,46.6030090168472,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-02,31.201633186443846,33.19322814113299,31.077160480246345,31.616548538208008,9965,0.0,0.0,31.45058479309082,31.526696348190306,32.73072465260824,0.5276968495468117,-0.24141938076507738,-3.6785873737811836,50.99822855134345,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-03,32.32190555305279,32.32190555305279,30.70373509724935,31.118650436401367,5365,0.0,0.0,31.417390823364258,31.52532343864441,32.71261528333028,-0.9508758656709504,-0.34236798708890004,-3.6294617058358245,46.0949653471324,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-04,31.118653499923962,31.533568879922946,30.703738119924974,31.28462028503418,689,0.0,0.0,31.44228591918945,31.52809977531433,32.69355764389038,-0.501444565959651,-0.2721821382716802,-3.564793655284083,47.893406405525894,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-05,31.906990213900766,31.906990213900766,31.118650436401367,31.118650436401367,36,0.0,0.0,31.433987426757813,31.513737869262695,32.66645592053731,-1.0031720954625665,-0.2530656402478582,-3.5287514938218454,46.232301442205845,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-09,31.1186529185674,31.1186529185674,30.039873583834343,30.288822174072266,5700,0.0,0.0,31.338556861877443,31.479629468917846,32.63243896166484,-3.349658672643451,-0.4481393504955149,-3.532710178669952,38.95700608363107,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-10,30.288822580815236,30.869704742873,30.288822580815236,30.620756149291992,904,0.0,0.0,31.214082145690917,31.4298397064209,32.60018892288208,-1.900827945635533,-0.6864736274359856,-3.5900074666123007,42.83229463361326,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-11,30.620756149291992,30.620756149291992,30.57926207906756,30.620756149291992,573,0.0,0.0,31.12280101776123,31.388348150253297,32.56560753186544,-1.6131095275863168,-0.8460054387727438,-3.615038904034553,42.83229463361326,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-12,30.620757003582714,30.745229721069336,30.288823425845322,30.745229721069336,3858,0.0,0.0,30.998326683044432,31.352042961120606,32.53039820988973,-0.8164858850704868,-1.128208067700132,-3.6223203945006985,44.368274631595824,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-13,30.703737546319832,30.745228450433974,30.288822174072266,30.288822174072266,1382,0.0,0.0,30.890449142456056,31.307439517974853,32.4933837890625,-1.947614829455199,-1.3319210447707992,-3.649802306790969,40.11253316053764,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-16,30.28882421005339,30.952688217163086,30.28882421005339,30.952688217163086,625,0.0,0.0,30.865554428100587,31.281507396697997,32.46489904721578,0.2823010656279361,-1.329708838268185,-3.6451419386726003,47.93526871741815,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-17,30.952686765421973,31.450587121566713,30.62075636021195,31.201635360717773,8817,0.0,0.0,30.824063110351563,31.262836170196532,32.43682362238566,1.2249269313214297,-1.4034972945393231,-3.6193046084170897,50.544135366695905,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-18,30.745225998053986,31.45058397394411,30.745225998053986,31.118650436401367,3272,0.0,0.0,30.824063110351563,31.231717443466188,32.40739051500956,0.9557056932928271,-1.3052574961736785,-3.627793083182233,49.65100868545727,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-19,31.160143596566556,31.160143596566556,31.07716178894043,31.07716178894043,4703,0.0,0.0,30.803317260742187,31.225493669509888,32.37428121566772,0.8890098617633261,-1.3520247693631655,-3.548457303206076,49.183087361449196,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-20,31.077164103425712,32.4048921176451,30.70373961019111,30.952688217163086,4637,0.0,0.0,30.78672103881836,31.24209032058716,32.33913544019063,0.5390868944291312,-1.4575506219208747,-3.392314311037762,47.729749866897755,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-23,30.952683667629994,31.2431263043681,30.786716898858625,31.118650436401367,991,0.0,0.0,30.86970386505127,31.244164848327635,32.305372683207196,0.8064430175241746,-1.1984989360226335,-3.2849267683303705,49.85727823637062,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
2023-01-24,31.118653499923962,32.32190873503165,31.035671690145417,31.28462028503418,6374,0.0,0.0,30.93609027862549,31.24727668762207,32.276656579971316,1.1266129729699512,-0.9958832960308814,-3.18923953538611,51.96300148882747,,0.09,0.020480001,0.25596002,0.06441,60.772,1.4029067,11.0099,Bokusgruppen AB (publ),Consumer Cyclical,"Bokusgruppen AB (publ) operates as a book retailer in Sweden. It offers books, e-books, audio books, games, puzzles, and play and creative creation products. The company also operates bokus.com, an online bookstore; and retail stores under the Akademibokhandeln brand. In addition, it offers Bokus Play, a subscription service for audio and e-books. The company was founded in 1971 and is headquartered in Stockholm, Sweden."
